Gelir,Yas,KrediPuani,CalismaYili,Skor,GeriOdemeSuresi
4839.0,19.0,130.0,47.0,20.23619362745098,57.202014705882355
56548.0,56.0,20.0,18.0,38.32314705882353,51.863
6653.0,75.0,558.0,17.0,49.23409068627451,50.74851470588236
77839.0,19.0,162.0,10.0,42.95040931372549,38.010838235294116
68953.0,20.0,540.0,48.0,63.97502205882353,29.232338235294115
25777.0,25.0,610.0,19.0,47.42127696078431,38.55575
34011.0,27.0,414.0,37.0,44.756085784313726,42.49725
4713.0,27.0,845.0,53.0,56.718355392156866,37.14527941176471
76957.0,58.0,324.0,24.0,61.752992647058825,38.05486764705883
58020.0,35.0,618.0,42.0,66.07514705882353,31.43617647058824
65388.0,71.0,402.0,17.0,62.97736274509804,40.18241176470588
4289.0,80.0,398.0,58.0,48.82798284313726,56.633632352941184
68449.0,62.0,255.0,55.0,61.42327696078431,42.68186764705882
30512.0,66.0,397.0,18.0,48.65376470588235,48.46023529411765
22132.0,56.0,251.0,24.0,37.28773529411765,53.67288235294117
49094.0,46.0,218.0,1.0,39.65926960784313,46.7265
41564.0,52.0,28.0,26.0,33.472774509803926,54.90311764705883
24395.0,56.0,626.0,58.0,61.45008578431372,42.0777205882353
42100.0,75.0,762.0,6.0,70.29338235294118,35.88676470588236
24078.0,84.0,757.0,38.0,70.75081862745098,41.59814705882353
59865.0,50.0,128.0,46.0,47.90427696078431,47.15139705882353
16657.0,31.0,189.0,35.0,28.267943627450983,53.92398529411765
35406.0,48.0,417.0,31.0,49.36156372549019,44.53085294117647
35829.0,84.0,283.0,53.0,55.351561274509805,52.60157352941176
32519.0,33.0,300.0,31.0,39.24364460784314,46.92907352941176
52841.0,64.0,34.0,34.0,42.14086519607843,53.31916176470588
25143.0,24.0,8.0,40.0,22.118821078431374,56.302485294117645
29749.0,79.0,440.0,0.0,50.44999264705882,48.91569117647059
58503.0,51.0,218.0,32.0,49.530781862745094,44.96248529411765
27251.0,38.0,813.0,5.0,58.25245833333333,33.74607352941177
46276.0,76.0,206.0,2.0,45.26330392156863,51.31335294117646
59051.0,56.0,124.0,21.0,44.65588970588235,48.178426470588235
52102.0,71.0,9.0,27.0,41.16766176470588,55.062735294117644
74511.0,77.0,662.0,28.0,81.87887990196079,30.96048529411765
21053.0,20.0,696.0,14.0,47.687031862745094,36.61910294117647
71196.0,70.0,216.0,43.0,60.500460784313724,44.08335294117647
50339.0,67.0,832.0,24.0,77.79477205882353,30.827014705882352
56954.0,23.0,469.0,18.0,51.840102941176475,34.67326470588235
66005.0,54.0,555.0,2.0,63.908737745098044,33.528161764705885
25016.0,45.0,24.0,24.0,25.09864705882353,58.334235294117654
37011.0,58.0,680.0,55.0,68.69285049019608,37.570779411764704
54729.0,31.0,360.0,32.0,50.092002450980395,39.37657352941177
4505.0,29.0,146.0,42.0,22.383492647058823,57.99139705882353
24774.0,69.0,382.0,56.0,52.83534803921569,50.68885294117647
59854.0,58.0,642.0,54.0,75.30407352941177,32.977676470588236
71444.0,61.0,720.0,36.0,81.02679411764706,28.138999999999996
77742.0,63.0,256.0,46.0,63.690504901960786,40.446852941176466
60330.0,67.0,654.0,2.0,69.49825980392157,33.56455882352941
72757.0,31.0,246.0,26.0,50.48779656862745,38.222514705882354
58086.0,81.0,3.0,49.0,49.148916666666665,54.919676470588236
25738.0,58.0,121.0,42.0,35.99292647058824,56.83020588235294
52301.0,59.0,475.0,29.0,60.681502450980396,39.89533823529412
20575.0,56.0,468.0,1.0,43.08229166666666,47.679779411764706
57601.0,83.0,275.0,52.0,62.73762990196079,47.2762205882353
11414.0,67.0,178.0,56.0,37.75475980392157,59.793558823529416
40355.0,69.0,33.0,35.0,38.75469362745098,57.058308823529416
14814.0,63.0,93.0,23.0,28.588583333333332,60.0
30674.0,45.0,230.0,2.0,33.24784803921569,50.86091176470588
63409.0,56.0,762.0,47.0,80.64700245098038,28.324220588235292
22661.0,36.0,837.0,41.0,63.1900318627451,33.95239705882353
71209.0,51.0,66.0,8.0,43.14259068627451,46.25657352941177
79419.0,30.0,673.0,20.0,71.84487009803921,23.88054411764706
43683.0,57.0,606.0,53.0,67.1438700980392,37.96160294117647
41251.0,38.0,640.0,31.0,59.69461519607842,35.33430882352941
43660.0,31.0,654.0,15.0,56.94308823529412,33.496764705882356
36705.0,68.0,624.0,42.0,66.12908088235295,40.47080882352942
20932.0,47.0,76.0,35.0,28.31812745098039,58.06111764705883
62988.0,34.0,778.0,13.0,70.39893137254903,25.37064705882353
59615.0,18.0,706.0,35.0,65.64778186274509,26.449191176470585
46303.0,43.0,352.0,54.0,53.04597794117647,43.130132352941175
11077.0,42.0,656.0,53.0,53.74014950980391,42.877808823529406
63851.0,46.0,438.0,25.0,59.54608578431372,36.566661764705884
41329.0,33.0,241.0,51.0,43.104257352941175,46.461867647058824
19858.0,34.0,90.0,23.0,23.51537745098039,56.388441176470586
17206.0,46.0,365.0,28.0,39.118916666666664,50.3749705882353
31290.0,44.0,739.0,32.0,62.196495098039215,35.61867647058824
73191.0,55.0,756.0,54.0,84.96427205882352,25.937544117647057
75541.0,47.0,720.0,14.0,75.60238480392157,25.467691176470588
43960.0,32.0,323.0,45.0,46.71441176470588,43.27470588235294
16549.0,18.0,5.0,47.0,18.50979656862745,57.833338235294114
38777.0,53.0,663.0,13.0,60.378629901960785,37.04104411764706
51554.0,57.0,45.0,19.0,38.028828431372546,52.49385294117647
30718.0,20.0,440.0,16.0,39.59768137254901,41.73226470588235
9808.0,18.0,407.0,32.0,32.39956862745098,47.695058823529415
4652.0,78.0,710.0,55.0,62.67587254901961,47.13111764705883
45697.0,38.0,129.0,1.0,32.31480637254902,49.25222058823529
34839.0,39.0,694.0,14.0,57.233252450980395,35.46672058823529
43316.0,53.0,111.0,17.0,36.77095098039216,52.141588235294115
26495.0,36.0,329.0,15.0,36.38856617647059,47.93507352941176
73353.0,73.0,5.0,45.0,52.41913970588235,50.10292647058823
37539.0,62.0,392.0,52.0,55.77908578431372,46.379955882352945
14733.0,52.0,714.0,18.0,54.36016911764706,41.43439705882353
39797.0,31.0,375.0,35.0,45.69838480392158,42.66839705882353
5640.0,79.0,558.0,49.0,55.128725490196075,51.472352941176474
61668.0,49.0,663.0,36.0,71.85491176470589,30.84770588235294
25241.0,76.0,327.0,33.0,48.23596323529412,53.013279411764714
78158.0,64.0,582.0,9.0,73.25630882352941,30.87226470588235
48320.0,20.0,717.0,10.0,58.23372549019607,29.184705882352944
56465.0,79.0,800.0,29.0,82.24300245098038,31.64845588235294
69790.0,67.0,793.0,56.0,88.5869362745098,27.11132352941176
15080.0,36.0,133.0,33.0,25.88441176470588,56.5535294117647
65576.0,24.0,183.0,13.0,41.01649019607843,41.047176470588234
12135.0,82.0,453.0,59.0,54.99572303921569,53.289779411764705
76089.0,76.0,115.0,5.0,52.66082598039216,46.53657352941177
56214.0,77.0,789.0,28.0,80.99397549019609,31.799441176470587
35542.0,21.0,520.0,31.0,47.90668137254902,38.29097058823529
18123.0,29.0,363.0,47.0,38.53534068627451,48.20454411764707
43288.0,38.0,30.0,36.0,32.585941176470584,52.76623529411764
17978.0,36.0,541.0,42.0,47.671161764705886,43.8290294117647
21407.0,58.0,550.0,10.0,49.22370343137255,45.295308823529425
16062.0,38.0,279.0,54.0,37.093838235294115,52.24920588235294
32059.0,73.0,390.0,42.0,54.55153676470589,49.10289705882353
50564.0,68.0,843.0,44.0,81.96542156862745,30.564882352941176
46879.0,49.0,181.0,27.0,42.126683823529405,48.72142647058824
49758.0,47.0,378.0,29.0,52.339642156862745,41.97226470588236
28321.0,71.0,53.0,52.0,38.48704166666667,59.71386764705882
49522.0,71.0,313.0,39.0,56.506044117647065,46.766558823529415
48273.0,75.0,137.0,15.0,44.696492647058825,52.72586764705882
42652.0,47.0,470.0,25.0,53.337637254901956,41.04288235294118
65312.0,76.0,607.0,54.0,79.93905882352942,34.76023529411765
62671.0,59.0,367.0,34.0,60.32123284313725,40.47930882352941
29575.0,83.0,680.0,45.0,70.12003676470589,42.370955882352945
28790.0,38.0,477.0,34.0,47.851151960784314,43.243676470588234
27194.0,49.0,149.0,53.0,37.57225980392157,54.583852941176474
34388.0,26.0,627.0,30.0,53.519029411764706,36.02064705882353
30688.0,18.0,183.0,48.0,32.35505882352941,49.06329411764706
45730.0,22.0,318.0,31.0,42.4565931372549,41.80279411764705
26673.0,63.0,739.0,28.0,64.26904166666667,39.0082205882353
35536.0,52.0,719.0,50.0,67.72992156862745,36.08658823529412
25726.0,36.0,817.0,10.0,58.23156372549019,33.774382352941174
56346.0,68.0,847.0,10.0,78.65524019607844,29.001735294117648
12739.0,28.0,596.0,10.0,41.07908578431372,42.57995588235294
53333.0,33.0,298.0,28.0,46.454776960784315,41.78439705882353
10283.0,40.0,423.0,29.0,38.007105392156866,49.69395588235294
10969.0,79.0,196.0,24.0,35.92513970588235,60.0
49606.0,53.0,205.0,44.0,48.05323039215686,47.804382352941175
16594.0,67.0,9.0,16.0,25.077651960784312,60.0
54025.0,37.0,683.0,58.0,70.77310049019609,30.75845588235294
51052.0,22.0,577.0,13.0,53.640578431372546,32.85464705882353
27198.0,43.0,29.0,45.0,29.18160294117647,57.40638235294118
53458.0,47.0,455.0,37.0,58.68400490196078,38.78255882352941
2094.0,20.0,17.0,46.0,13.957799019607844,60.0
34046.0,40.0,255.0,31.0,39.345681372549016,48.694382352941176
34680.0,46.0,25.0,19.0,28.171666666666663,56.006470588235295
34083.0,41.0,203.0,28.0,36.64779166666666,50.33219117647059
23139.0,59.0,750.0,14.0,60.18692892156864,39.09760294117646
10433.0,58.0,587.0,29.0,50.01629656862745,46.95057352941177
71719.0,80.0,473.0,0.0,67.97697794117647,37.57025
79700.0,23.0,774.0,29.0,76.55612745098038,20.01617647058824
74741.0,43.0,56.0,25.0,44.94748284313726,44.72651470588235
12388.0,84.0,785.0,47.0,69.18471568627452,43.697117647058825
73071.0,82.0,801.0,33.0,89.88986029411765,27.820485294117645
45082.0,67.0,506.0,31.0,61.64888725490196,41.7295
49288.0,70.0,643.0,24.0,69.21241176470588,37.00152941176471
34524.0,54.0,606.0,54.0,63.1700294117647,39.898411764705884
9743.0,63.0,261.0,54.0,39.75950735294118,57.29954411764706
62942.0,83.0,369.0,26.0,64.83070098039215,43.17626470588235
41624.0,37.0,164.0,51.0,40.532529411764706,49.123411764705885
20045.0,40.0,46.0,55.0,28.26001225490196,58.34169117647058
48206.0,27.0,59.0,46.0,34.87332843137255,49.38967647058824
25546.0,74.0,315.0,0.0,41.81504411764706,53.054676470588234
41236.0,51.0,398.0,57.0,55.69291176470588,43.98511764705883
72289.0,35.0,716.0,32.0,74.37112009803921,24.986573529411768
35151.0,34.0,597.0,29.0,54.109075980392156,37.65342647058823
22422.0,71.0,17.0,26.0,30.247465686274516,60.0
71550.0,82.0,71.0,50.0,57.7998774509804,49.671323529411765
29510.0,84.0,686.0,43.0,70.27997549019608,42.32838235294118
39701.0,20.0,789.0,4.0,57.38983578431372,29.22180882352941
38682.0,74.0,61.0,48.0,42.788102941176476,57.241264705882344
78695.0,70.0,451.0,38.0,73.53807598039215,35.29683823529412
41070.0,73.0,823.0,59.0,81.14046568627451,34.11485294117647
54900.0,40.0,458.0,46.0,59.21887254901961,37.51029411764706
61599.0,76.0,751.0,39.0,82.8231544117647,31.45319117647059
7023.0,30.0,299.0,18.0,26.763036764705884,52.979544117647066
8840.0,26.0,722.0,44.0,50.74245098039216,39.61352941176471
66184.0,66.0,542.0,40.0,72.52096078431373,35.277529411764704
63765.0,51.0,211.0,7.0,47.00795343137255,43.85286764705883
35590.0,52.0,132.0,40.0,38.45997549019608,53.33779411764706
52954.0,52.0,747.0,30.0,72.24598529411765,30.90855882352941
10391.0,51.0,530.0,54.0,49.83780147058823,47.81401470588236
66989.0,27.0,520.0,23.0,59.777737745098044,31.135102941176466
9631.0,69.0,819.0,13.0,60.55476225490195,41.621661764705884
13931.0,63.0,196.0,57.0,38.77118382352941,58.16430882352941
57562.0,51.0,35.0,43.0,42.399475490196075,50.58008823529411
21762.0,47.0,56.0,8.0,23.188200980392157,58.44185294117647
40713.0,49.0,649.0,19.0,60.504629901960776,36.49822058823529
56007.0,60.0,417.0,47.0,62.57713480392157,40.792367647058825
65908.0,22.0,256.0,26.0,46.27236274509804,38.58182352941176
73038.0,38.0,424.0,35.0,62.11670098039216,33.7405
9603.0,72.0,826.0,40.0,66.07955637254904,41.77572058823529
73599.0,54.0,264.0,10.0,54.395703431372546,40.18848529411765
26615.0,70.0,381.0,25.0,48.54729166666666,50.37566176470588
51352.0,20.0,689.0,39.0,62.88641176470588,29.250235294117644
29990.0,67.0,725.0,30.0,66.12860294117647,39.06132352941176
47870.0,77.0,0.0,39.0,42.568897058823524,57.09132352941177
35459.0,53.0,680.0,11.0,59.60104656862745,37.37054411764706
7379.0,43.0,399.0,34.0,37.32790931372549,51.478779411764705
13537.0,40.0,684.0,14.0,49.009708333333336,41.20398529411764
54209.0,82.0,199.0,24.0,52.98719852941176,50.241867647058825
49846.0,42.0,312.0,38.0,49.59028921568628,43.30320588235294
56828.0,42.0,228.0,15.0,44.422264705882355,44.028294117647064
66460.0,19.0,840.0,8.0,70.25583333333333,20.914411764705886
33761.0,66.0,399.0,20.0,50.29959068627451,47.589161764705885
30371.0,18.0,566.0,6.0,43.259713235294114,37.877838235294114
53486.0,25.0,370.0,42.0,50.35136764705883,38.68732352941177
72483.0,39.0,46.0,40.0,45.188968137254896,45.11454411764706
27222.0,37.0,565.0,43.0,52.66903431372548,40.929794117647056
26198.0,39.0,509.0,16.0,45.62032843137255,43.06814705882352
53477.0,55.0,208.0,0.0,42.78328676470588,46.983691176470586
11768.0,65.0,315.0,22.0,38.1973137254902,55.44035294117647
20898.0,58.0,503.0,52.0,53.821063725490205,46.80491176470588
21382.0,65.0,750.0,54.0,67.60648529411765,40.242735294117644
40389.0,20.0,154.0,47.0,34.93214950980392,47.7262794117647
28089.0,28.0,666.0,37.0,54.629453431372546,36.683632352941174
35484.0,48.0,425.0,57.0,54.100617647058826,44.27605882352941
62042.0,54.0,240.0,23.0,51.09908333333333,43.783617647058826
6770.0,63.0,215.0,56.0,36.81325980392157,59.39573529411765
36159.0,64.0,331.0,59.0,54.02825245098039,48.75436764705883
46623.0,46.0,590.0,13.0,58.23852696078431,36.40307352941177
79126.0,39.0,751.0,59.0,84.02323039215686,22.7185
2851.0,56.0,4.0,49.0,22.600497549019607,60.0
9696.0,40.0,779.0,54.0,58.70658823529412,39.37011764705882
2913.0,61.0,466.0,0.0,37.374727941176474,52.74233823529412
41650.0,74.0,667.0,22.0,68.08541666666667,38.67573529411764
15416.0,79.0,603.0,40.0,59.412372549019615,47.70482352941177
24698.0,23.0,36.0,16.0,19.034299019607843,55.472558823529404
32500.0,43.0,820.0,40.0,67.56004901960785,32.81617647058823
11314.0,44.0,806.0,25.0,56.691769607843135,38.64208823529412
74419.0,74.0,763.0,25.0,85.3914387254902,27.65995588235294
36814.0,18.0,690.0,22.0,54.17779901960784,32.62002941176471
41207.0,31.0,96.0,54.0,36.26438970588235,50.52177941176471
64901.0,71.0,182.0,36.0,55.608463235294124,46.77475
77994.0,79.0,457.0,7.0,70.50853431372549,36.354441176470594
53009.0,30.0,143.0,49.0,41.83327696078432,46.071279411764706
14681.0,32.0,681.0,38.0,51.41517892156863,40.06504411764706
73096.0,42.0,466.0,58.0,68.88943137254901,32.96129411764706
60704.0,60.0,314.0,31.0,56.82478431372549,42.64752941176471
57456.0,66.0,536.0,37.0,68.46560784313726,37.636
27633.0,40.0,802.0,55.0,66.68198284313726,34.20939705882353
31375.0,49.0,793.0,27.0,65.11268382352941,34.59742647058823
64046.0,80.0,374.0,43.0,67.60744607843138,42.40026470588236
11149.0,84.0,159.0,2.0,31.761267156862747,60.0
70458.0,29.0,203.0,38.0,49.13155392156863,39.82667647058824
75728.0,69.0,117.0,56.0,59.47250980392157,45.744470588235295
6561.0,58.0,524.0,8.0,42.09959068627451,49.77151470588235
65813.0,41.0,410.0,48.0,61.621051470588235,36.311455882352945
40408.0,79.0,79.0,59.0,47.2922156862745,56.86858823529412
17564.0,29.0,96.0,53.0,26.761009803921567,56.197235294117654
69636.0,68.0,426.0,36.0,68.16055882352941,38.06158823529412
76086.0,70.0,808.0,52.0,91.69303431372549,25.449088235294113
73681.0,62.0,116.0,28.0,52.34410049019608,45.462102941176475
38614.0,34.0,62.0,53.0,34.23123039215686,52.522970588235296
2003.0,42.0,124.0,18.0,19.46877205882353,60.0
78073.0,18.0,381.0,47.0,59.275414215686276,31.393514705882357
10105.0,23.0,211.0,49.0,27.2972181372549,53.97375
54662.0,35.0,661.0,50.0,68.17275980392156,31.010970588235292
24690.0,59.0,785.0,39.0,66.58227941176472,37.68044117647059
28240.0,57.0,188.0,59.0,42.68215686274509,54.11647058823529
63643.0,66.0,357.0,11.0,58.02887009803922,41.35395588235294
54182.0,78.0,821.0,49.0,85.47315196078432,31.483911764705883
47217.0,64.0,101.0,35.0,43.35147303921569,52.75457352941177
56648.0,50.0,536.0,52.0,66.89790196078432,35.95564705882353
44980.0,73.0,63.0,16.0,39.6753431372549,55.49029411764705
79403.0,79.0,581.0,26.0,80.03887009803921,32.35513235294118
9396.0,37.0,551.0,9.0,39.65879411764706,45.79805882352941
56681.0,57.0,105.0,32.0,44.94164950980392,49.44739705882353
52858.0,49.0,293.0,37.0,51.3060637254902,43.93255882352941
7799.0,47.0,740.0,35.0,54.640311274509806,41.81495588235294
56312.0,69.0,637.0,34.0,72.99543137254902,35.30435294117647
57843.0,64.0,487.0,21.0,63.1675955882353,38.74513235294117
69099.0,45.0,815.0,36.0,80.85330147058824,24.048779411764706
20299.0,31.0,126.0,57.0,30.335654411764704,54.86642647058824
6663.0,57.0,531.0,47.0,48.73195833333334,49.42248529411764
47334.0,67.0,282.0,38.0,53.11887745098039,47.754735294117644
20221.0,84.0,99.0,13.0,34.17307107843137,60.0
39344.0,38.0,285.0,50.0,45.44027450980392,46.252235294117646
21593.0,78.0,696.0,5.0,60.03659068627451,43.30763235294117
24147.0,47.0,607.0,6.0,49.67865441176471,41.6397205882353
2776.0,63.0,210.0,31.0,30.913549019607846,60.0
78967.0,50.0,410.0,40.0,67.33811519607843,34.081779411764714
35248.0,49.0,670.0,57.0,65.77682352941176,37.24682352941176
56496.0,44.0,690.0,40.0,70.67619607843137,30.75835294117647
53391.0,18.0,375.0,58.0,51.570644607843136,37.74048529411764
39972.0,73.0,61.0,7.0,36.203225490196075,56.80111764705882
77501.0,72.0,139.0,11.0,54.3785612745098,45.00710294117647
21186.0,83.0,801.0,57.0,74.6682794117647,40.90938235294117
56678.0,61.0,707.0,41.0,75.71111274509803,32.21285294117647
67803.0,21.0,136.0,54.0,45.76730147058824,41.51983823529412
35030.0,64.0,214.0,31.0,43.43232843137255,52.47779411764706
63506.0,35.0,148.0,54.0,48.01475,43.88820588235294
21065.0,67.0,774.0,23.0,63.92094362745098,39.85139705882353
79339.0,45.0,845.0,10.0,81.77173284313727,20.606426470588236
53014.0,43.0,760.0,51.0,74.26260294117648,29.45238235294117
13702.0,76.0,804.0,46.0,68.5225637254902,41.86861764705883
39727.0,78.0,351.0,31.0,54.934879901960784,48.921191176470586
38195.0,82.0,498.0,52.0,65.71920343137256,45.45125
29710.0,20.0,54.0,34.0,24.054975490196078,53.33720588235294
55144.0,46.0,787.0,55.0,77.70449019607844,28.478705882352937
6040.0,43.0,502.0,30.0,41.00617647058824,48.78411764705882
37038.0,60.0,741.0,59.0,72.71081862745098,36.00520588235294
5533.0,82.0,222.0,58.0,41.4827181372549,60.0
34149.0,40.0,619.0,1.0,51.513718137254905,37.96275
23896.0,49.0,541.0,1.0,46.115901960784306,43.87894117647058
50527.0,40.0,600.0,6.0,57.594683823529415,34.427073529411764
54927.0,82.0,190.0,40.0,55.49958578431372,50.32707352941177
45674.0,18.0,571.0,10.0,49.900299019607836,33.90502941176471
37155.0,72.0,255.0,52.0,51.54096813725491,51.681838235294116
58557.0,68.0,545.0,16.0,66.27260049019608,37.33133823529412
31097.0,52.0,509.0,32.0,53.18294362745098,43.372808823529404
12557.0,59.0,841.0,23.0,62.0010318627451,39.066632352941184
73035.0,32.0,821.0,51.0,82.05283088235295,21.35889705882353
41361.0,35.0,499.0,34.0,52.89468872549019,39.10092647058824
31672.0,62.0,181.0,14.0,37.31621568627451,54.052588235294124
49488.0,23.0,214.0,11.0,35.87368627450981,44.03976470588235
74439.0,74.0,634.0,44.0,82.49501715686274,31.449073529411763
54471.0,38.0,561.0,18.0,58.76780147058824,34.352838235294115
21897.0,83.0,66.0,29.0,35.68000245098039,60.0
53183.0,63.0,376.0,35.0,58.294605392156875,43.05719117647059
2707.0,33.0,465.0,58.0,40.32885049019608,49.529132352941176
26631.0,30.0,320.0,25.0,36.2709387254902,47.45989705882353
79522.0,54.0,63.0,19.0,48.65800490196078,44.6195
46409.0,61.0,300.0,55.0,55.040629901960784,46.75069117647059
32574.0,30.0,767.0,54.0,64.36819117647059,32.82708823529411
61815.0,30.0,383.0,40.0,54.92964460784314,36.81095588235294
33691.0,59.0,18.0,2.0,27.696870098039216,57.989014705882354
40187.0,25.0,310.0,56.0,44.874046568627456,43.77677941176471
65125.0,66.0,480.0,22.0,66.2061887254902,37.36580882352941
70766.0,20.0,3.0,48.0,39.38430882352941,44.57320588235294
26397.0,31.0,661.0,50.0,56.63220833333333,37.60663235294118
36491.0,38.0,772.0,22.0,62.621379901960786,32.641955882352946
67721.0,47.0,702.0,42.0,76.48949264705882,27.95210294117647
6191.0,21.0,109.0,26.0,16.72554656862745,57.71695588235294
2831.0,41.0,156.0,26.0,22.38319362745098,59.52754411764706
9104.0,35.0,106.0,57.0,26.137529411764703,58.724000000000004
57554.0,45.0,178.0,2.0,40.88078921568628,45.67032352941177
18088.0,72.0,573.0,2.0,51.022215686274514,47.09564705882353
30518.0,54.0,329.0,31.0,44.799151960784314,49.04697058823529
78736.0,74.0,394.0,34.0,71.14560784313726,37.43364705882354
21544.0,55.0,569.0,27.0,52.296647058823524,44.34929411764706
56376.0,70.0,538.0,21.0,66.42923529411765,38.317764705882354
50020.0,33.0,623.0,38.0,62.17318627450981,33.053823529411765
76870.0,19.0,676.0,39.0,71.60860294117647,23.135441176470586
35460.0,72.0,119.0,13.0,38.005343137254904,56.105588235294114
55609.0,61.0,433.0,55.0,64.74945343137254,40.53892647058824
61002.0,73.0,757.0,13.0,77.84241666666667,31.0730294117647
26408.0,21.0,90.0,37.0,25.246137254901964,53.2215294117647
25444.0,56.0,663.0,42.0,60.91797058823529,40.72723529411765
77968.0,84.0,353.0,54.0,74.61447058823529,40.007999999999996
72271.0,40.0,113.0,41.0,48.66437009803922,43.31460294117647
64384.0,38.0,529.0,35.0,63.81262745098039,32.81576470588235
8084.0,26.0,811.0,34.0,52.980519607843135,37.18488235294118
75791.0,21.0,640.0,19.0,66.64711519607843,24.699308823529414
21965.0,51.0,667.0,14.0,53.95844362745098,40.89110294117647
32433.0,56.0,379.0,40.0,49.84080637254902,47.332926470588234
5052.0,37.0,6.0,40.0,17.549401960784316,60.0
40341.0,29.0,769.0,45.0,65.63963970588235,30.708867647058824
19942.0,49.0,412.0,20.0,41.72923039215686,48.66155882352941
34472.0,74.0,710.0,52.0,72.41719607843137,39.2055294117647
30464.0,37.0,513.0,55.0,53.43772549019608,41.64870588235294
35073.0,33.0,44.0,59.0,32.82100245098039,53.81998529411764
21708.0,55.0,180.0,25.0,33.71893137254902,55.74947058823529
61352.0,49.0,811.0,59.0,82.53445098039215,26.573764705882354
18159.0,34.0,100.0,10.0,21.182174019607846,56.51907352941177
50537.0,69.0,421.0,1.0,55.165100490196075,43.10104411764706
46220.0,24.0,11.0,5.0,24.330539215686276,50.945
49532.0,77.0,785.0,1.0,73.79999019607844,33.58758823529412
58635.0,40.0,550.0,2.0,57.615575980392165,33.870661764705886
29416.0,82.0,568.0,57.0,66.5545294117647,45.58717647058824
27739.0,82.0,97.0,45.0,41.76094852941176,59.859367647058825
40132.0,42.0,812.0,59.0,72.97695098039216,31.025823529411763
16776.0,71.0,190.0,6.0,32.93805882352942,58.57070588235294
39148.0,52.0,115.0,59.0,42.160892156862744,52.94829411764706
78834.0,30.0,541.0,24.0,66.08039705882354,27.909147058823528
42885.0,46.0,249.0,6.0,39.62305147058824,47.36698529411765
70824.0,27.0,6.0,52.0,41.86096078431372,45.294
22836.0,72.0,799.0,31.0,68.2713431372549,39.26158823529411
10024.0,75.0,678.0,0.0,53.31194117647059,46.37635294117648
7013.0,77.0,323.0,18.0,38.94752205882353,57.80557352941176
64559.0,52.0,288.0,13.0,52.16452696078431,41.507308823529414
21362.0,74.0,352.0,41.0,48.82055392156863,53.01244117647059
4910.0,65.0,599.0,54.0,54.32360294117647,48.801911764705885
31336.0,33.0,161.0,58.0,36.7588431372549,51.31305882352941
61356.0,33.0,315.0,48.0,53.59673529411765,39.27864705882353
51374.0,66.0,265.0,3.0,47.76525,47.12708823529412
63652.0,61.0,553.0,34.0,69.91263725490197,34.99876470588236
36272.0,54.0,13.0,50.0,35.252980392156864,56.90258823529412
54334.0,67.0,180.0,15.0,47.11054411764706,49.004735294117644
48650.0,52.0,182.0,31.0,44.21041666666667,48.60220588235294
32002.0,51.0,50.0,9.0,27.85369117647059,56.52891176470588
58356.0,62.0,652.0,12.0,69.15408823529413,33.52864705882353
49210.0,23.0,640.0,17.0,56.81649509803922,31.57985294117647
33699.0,52.0,111.0,57.0,39.595948529411764,54.428191176470584
17477.0,38.0,277.0,35.0,34.36367892156863,51.9542794117647
40595.0,81.0,431.0,53.0,63.39763480392156,46.70419117647059
35657.0,51.0,603.0,42.0,60.74784558823529,39.35045588235293
50022.0,58.0,709.0,10.0,67.43668137254902,33.46508823529412
11735.0,66.0,388.0,6.0,39.188860294117646,53.419191176470584
21697.0,60.0,669.0,5.0,54.56970833333334,41.95810294117647
11235.0,30.0,517.0,43.0,42.76802696078432,45.51477941176471
20260.0,41.0,279.0,25.0,34.54063725490196,51.55264705882353
11356.0,46.0,208.0,59.0,34.703598039215684,56.45511764705883
23032.0,76.0,585.0,29.0,58.88209803921569,45.97729411764705
25729.0,39.0,777.0,16.0,58.056218137254895,35.303044117647055
11113.0,82.0,188.0,13.0,34.4752181372549,60.0
7657.0,51.0,489.0,21.0,41.38313970588236,49.703397058823526
24732.0,18.0,676.0,9.0,46.821558823529415,36.05229411764706
22335.0,67.0,72.0,18.0,30.528566176470587,60.0
42309.0,36.0,806.0,1.0,62.432541666666665,29.95216176470588
50144.0,45.0,614.0,14.0,60.61968627450981,34.69929411764706
59532.0,55.0,354.0,41.0,58.75783333333333,41.17582352941177
38012.0,77.0,57.0,17.0,37.88783333333334,57.879352941176464
44965.0,18.0,671.0,20.0,56.00697303921569,31.14110294117647
30746.0,19.0,754.0,1.0,51.64935784313725,32.372323529411766
33587.0,22.0,421.0,10.0,39.25002696078431,41.80913235294118
18652.0,23.0,489.0,50.0,43.75136274509804,43.660529411764706
20243.0,34.0,786.0,25.0,56.746026960784306,35.82160294117647
23456.0,44.0,309.0,40.0,40.35678431372549,50.22423529411765
54745.0,53.0,369.0,16.0,53.03133578431372,41.69610294117647
36629.0,62.0,780.0,0.0,65.02999264705882,35.19569117647059
6430.0,52.0,846.0,30.0,59.458308823529414,39.627794117647056
46322.0,40.0,802.0,20.0,67.85702450980392,29.537147058823532
34330.0,21.0,421.0,3.0,38.12669117647059,41.50573529411765
65014.0,20.0,69.0,15.0,34.833191176470585,44.0700294117647
47007.0,51.0,551.0,16.0,58.22370343137255,38.042367647058825
79503.0,51.0,265.0,0.0,54.28421323529412,38.33013235294118
43291.0,42.0,359.0,38.0,49.34392892156863,43.559602941176465
